time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9800000000000013,0.307969297676,0.320890441131,14.2352626941,0.0607633251486,6.21798994692,0.0,0.56805914877,0.58471925971,4.13645885847,0.0100233720005,-0.0809510400393,0.0,491.02110657495655,491.38130182427534,492.16893711261974,491.63533712212393
2.0400000000000014,0.343157679854,0.35698869509,14.4825177667,0.0617272327785,6.21375329469,0.0,0.605262334194,0.618621862676,4.10543876136,0.0260165976242,-0.0553863196426,0.0,410.34578127780077,412.60462803537985,411.27217793631615,412.6863766261602
2.1000000000000014,0.380756746275,0.395237787205,14.7295024115,0.0629394767217,6.2104629981,0.0,0.648328542963,0.656464296135,4.1272496942,0.00484468592492,-0.0537645385853,0.0,429.70260380704843,429.83795028705026,429.5895536069166,427.7903573121878
2.1600000000000015,0.4214909275,0.436196454133,14.9844780526,0.0636226552819,6.20750032305,0.0,0.709784593272,0.708820914935,4.37096751276,0.0220132947119,-0.0418002706402,0.0,496.82541756407704,497.7006362880236,495.73368295922575,496.9936038656258
2.2200000000000015,0.465241373049,0.479696473988,15.2443745933,0.0644474565774,6.2052140269,0.0,0.748760432446,0.741279716506,4.29250774326,-0.0130059518976,-0.031585516119,0.0,396.78469421313446,397.7205633946341,399.63426967578926,396.4289659634265
2.2800000000000016,0.512069483708,0.52572756469,15.5085468705,0.063448806306,6.20303451204,0.0,0.812342508446,0.792919124856,4.51234095906,-0.0251489654832,-0.0480654125491,0.0,493.06849965804736,491.8488904782167,490.8238688739632,489.9218695070026
2.3400000000000016,0.562078485077,0.574288699874,15.7773872881,0.0618363274307,6.20005797514,0.0,0.854864935739,0.825668113488,4.44922315061,-0.0305703941493,-0.0528887501451,0.0,405.3404055011478,404.90484501730793,404.11070464060737,403.621399951386
2.4000000000000017,0.615164011705,0.625137023696,16.0481346026,0.0599428900835,6.19641643385,0.0,0.914953264156,0.869034315341,4.57513682044,-0.0336075761422,-0.0847480422878,0.0,465.4021282205887,462.89871645648645,466.318944411429,466.08130526951754
2.4600000000000017,0.671737819341,0.678407020269,16.3241403721,0.0581317654572,6.19113123706,0.0,0.971303789479,0.906424790525,4.62478625515,-0.0240961072689,-0.0957712375601,0.0,443.26872037405656,442.3552730261782,442.2164088225089,442.998986674102
2.520000000000002,0.731925716032,0.733966267677,16.6045202768,0.0567979513018,6.18589066668,0.0,1.03546597297,0.945370706139,4.72072863452,-0.0187380968293,-0.0743278138026,0.0,456.2795792382207,457.98217913507796,458.1867277702912,458.61254279835316
2.580000000000002,0.796001655161,0.791797607127,16.8900058111,0.0562387807325,6.1818548525,0.0,1.10076984598,0.982229983065,4.7950634984,0.00487223716489,-0.0559545185704,0.0,451.1768147234116,452.65454059133,451.27262606511954,453.1747690165236
2.640000000000002,0.863734654385,0.85164786967,17.1766631135,0.0575311207233,6.17832407591,0.0,1.15727944994,1.01284987967,4.76025252271,0.0428509741452,-0.0653650332794,0.0,418.3768091794014,417.55383645745485,415.46141330481015,418.7786576494468
2.700000000000002,0.935180538386,0.913505126972,17.4637113663,0.0598351023969,6.17406571999,0.0,1.22459419854,1.049266316,4.80770982317,0.0275481395622,-0.085588597903,0.0,445.42349879082474,443.76225719787783,444.7071973290684,443.4524723457025
2.760000000000002,1.01073382584,0.977577997472,17.7534599615,0.0614219925817,6.16881020186,0.0,1.29429697091,1.08662130082,4.85026874191,0.0241524627008,-0.0919310191202,0.0,443.87082997264815,443.3435517246416,443.45029213473543,443.17138029524625
2.820000000000002,1.09089229709,1.04409157615,18.0485407887,0.0628802061819,6.16316349588,0.0,1.37816161624,1.13059927109,4.9850153917,0.0246040199015,-0.0988712110158,0.0,472.1510725986061,471.6082886235648,473.1763388995658,473.21114359291295
2.880000000000002,1.17535106043,1.11283040087,18.3446898822,0.0646394968259,6.15724596342,0.0,1.43759467747,1.16082425525,4.88693027143,0.0373922249499,-0.0981390543517,0.0,398.7019044493773,398.7592281321104,397.87020767934047,399.0398838478557
2.940000000000002,1.2644171278,1.18389521874,18.6424220448,0.0668462730583,6.1517024425,0.0,1.53178669263,1.2081828355,5.03662446564,0.0355256117298,-0.0828526657376,0.0,478.22354014167,479.3800113188612,477.1631066336092,477.02108971254734
3.000000000000002,1.35846401197,1.25744984368,18.9432182416,0.0688051729349,6.14656567628,0.0,1.60351561891,1.24379811804,4.98998171504,0.0261648046637,-0.0917953888298,0.0,417.87835150717336,417.09133812581285,418.19836426487,417.3825313210358
3.0600000000000023,1.45715278889,1.3332965191,19.2430505021,0.0700684489065,6.14106060065,0.0,1.68656292193,1.28452621492,5.00419673973,0.00812253648881,-0.0916632134624,0.0,437.8102799524617,437.8140590381792,438.29602288630866,436.7937205430855
3.1200000000000023,1.56092730144,1.41160606119,19.5437702889,0.0702511620789,6.13568092617,0.0,1.77303062634,1.32579356645,5.0195638742,-0.00978144057916,-0.0859335732425,0.0,437.0944612966323,437.56490654259443,440.49688593735567,439.01355409273134
3.1800000000000024,1.66959818089,1.49220776072,19.8428398901,0.0699087905351,6.13085724365,0.0,1.84972566633,1.36089074469,4.94960451198,0.00140227315095,-0.0711455944464,0.0,408.55294655013097,409.8636521574165,411.3017810614485,412.29134388343687
3.2400000000000024,1.78403109388,1.57540304904,20.1447693646,0.0703144402549,6.12705353829,0.0,1.96498981089,1.41223415,5.11378466396,0.0157604032405,-0.0512117223967,0.0,483.61709213106997,485.1137157088728,484.05227913317816,485.1316309420561
3.3000000000000025,1.90498449005,1.66147790708,20.4535712552,0.0711071845147,6.12482683434,0.0,2.06693839897,1.45696603761,5.17916133682,0.00755551515434,-0.0180704262786,0.0,454.9480745504182,457.59349739627663,457.0126830340529,456.3580090247956
3.3600000000000025,2.03210151617,1.75025475627,20.7663991538,0.0714950283435,6.12441248707,0.0,2.17025224572,1.50225605207,5.24800480414,0.00418648750527,0.0092182079387,0.0,457.71578595557065,459.8828151035269,458.2308207741037,457.962773498055
3.4200000000000026,2.16510371628,1.84161540066,21.0814417073,0.0719463514346,6.12508386959,0.0,2.26303347451,1.54310624615,5.2533205031,0.0134744698525,0.0148668012385,0.0,438.16786329860304,438.637170584387,439.5678773490954,440.3369324228608
3.4800000000000026,2.30433737058,1.935746117,21.4011135664,0.0736879686752,6.12575331411,0.0,2.37781659512,1.59466132526,5.40159324447,0.0493834402206,0.0024547642676,0.0,483.61806069542905,482.6819940913325,482.46000769298104,485.1642076100461
3.5400000000000027,2.44961958119,2.03263234798,21.7245564455,0.0767592253244,6.1258895407,0.0,2.46485951609,1.63512254178,5.37983634192,0.0545704840979,0.00189920188146,0.0,433.1157556390859,433.0689712434379,431.40094138175647,431.8405470089331
3.6000000000000028,2.60077712641,2.13232185032,22.0508788033,0.0802726359053,6.12583572391,0.0,2.57355278423,1.68815006,5.49684995156,0.0655262508161,-0.0071760927148,0.0,477.2498969429341,476.5566123030293,474.45257353229874,475.2952395421616
3.660000000000003,2.75849608915,2.23529276487,22.384529961,0.0840651939184,6.12645349672,0.0,2.68353820259,1.7445490911,5.62405346518,0.058120660477,0.0322730048602,0.0,479.95250421525225,482.9377761023131,479.6171503217652,479.0568386430586
3.720000000000003,2.92249810601,2.3415745489,22.7240298168,0.0880086083266,6.12846075655,0.0,2.78285990493,1.79849198409,5.69215308206,0.0777215235357,0.0357176425939,0.0,464.58368824725244,464.85413663349584,462.74234404277877,464.28595572665404
3.780000000000003,3.09233824857,2.4511354056,23.0671998485,0.0926423879199,6.13145763866,0.0,2.87808658284,1.85393644899,5.74646391587,0.0762279316769,0.0691097473756,0.0,459.94508523487605,462.58395928776383,460.4057313222358,460.29202401082097
3.840000000000003,3.26767187979,2.56402508518,23.4127207082,0.0971209393754,6.13610070373,0.0,2.96584485557,1.90943697896,5.77071996289,0.0712686348792,0.0902139808708,0.0,450.6187678034793,452.3264282411733,453.06027825933234,452.6655211308562
3.900000000000003,3.44798764591,2.68020798325,23.7585168481,0.101221788757,6.14111699421,0.0,3.04414067187,1.96367591736,5.75587907136,0.0617540591916,0.0651708567415,0.0,440.9870870857415,438.9186713948756,440.47383124419315,439.68964891630344
3.960000000000003,3.63267732221,2.7995526198,24.1018682847,0.105362988896,6.1452158035,0.0,3.11182399179,2.01480131008,5.68948662116,0.080589099672,0.073953015044,0.0,423.0356171105077,423.79508530622735,421.5356072223291,423.1642634135323
4.020000000000002,3.82152704533,2.92217052019,24.4425585793,0.110175326581,6.1493931163,0.0,3.18271869686,2.07286062484,5.6669264452,0.0794279298705,0.0591349778001,0.0,436.8918152909768,435.658020175688,437.2229574801824,437.13147349889346
4.080000000000001,4.01445096658,3.04827458063,24.7812137022,0.11485784931,6.15351824888,0.0,3.24769829455,2.13099327731,5.62176016028,0.0751171518889,0.0831661045841,0.0,427.60286417312545,429.6492298719482,429.85568544957664,429.4952147489675
4.14,4.21150264956,3.17822376574,25.1196093715,0.119589958363,6.15847132405,0.0,3.32009914919,2.20103020183,5.65786162445,0.0854732396659,0.081293113907,0.0,454.8193109233107,454.67461285435155,454.6839003672337,455.51776434130676
4.199999999999998,4.41260117932,3.31228445238,25.458700712,0.124810634715,6.16301905466,0.0,3.38268370878,2.26808604815,5.64519624815,0.089920500456,0.0615642582098,0.0,441.4259915941042,439.7990339122304,439.01270592805696,439.3879929646494
4.259999999999997,4.61738961605,3.4504861023,25.7972693797,0.130227669604,6.16655090304,0.0,3.4431887193,2.3390777228,5.64036075258,0.0910005118171,0.0528307843987,0.0,442.3083974927513,441.5908221989532,442.8970759759685,442.992764032348
4.319999999999996,4.82553663894,3.59282089087,26.1338971766,0.135724438642,6.16953293974,0.0,3.4947463631,2.40585403645,5.58078381642,0.0928092898791,0.0425643135914,0.0,425.5588406037831,424.68058626938256,424.0188465617333,424.18173778674486
4.379999999999995,5.03726990797,3.73991070868,26.4717839212,0.141105974885,6.17182339504,0.0,3.56262479788,2.49758509214,5.68141607375,0.0825932602101,0.027507192684,0.0,476.12542339377626,474.9724130829356,474.78246898358714,474.0039894715444
4.439999999999993,5.25243821291,3.89187559087,26.8105744589,0.146448250213,6.17387184763,0.0,3.6094631523,2.56831833951,5.61184568853,0.0995291813559,0.0448883343624,0.0,422.38020838732393,423.87742740742465,420.7642767623014,422.23523211504624
4.499999999999992,5.47089113715,4.04887015258,27.1499340224,0.15211137565,6.17647703402,0.0,3.67188782672,2.66530240135,5.69949723941,0.0813540008726,0.0403087583935,0.0,472.1932704482799,471.8407077004059,472.69423662490476,471.29811910152563
4.559999999999991,5.69257231146,4.2111475187,27.4903877767,0.156785101941,6.17921978587,0.0,3.71721573583,2.74431614613,5.64911302083,0.0698871503814,0.0547735149222,0.0,429.52779763398723,430.75432165593423,429.53586171301714,428.56709909991224
4.6199999999999894,5.91708089615,4.37849045383,27.8294442815,0.16102862747,6.18207376863,0.0,3.76603187634,2.8340930814,5.65263941819,0.072350528186,0.0264930702143,0.0,447.9637391319166,445.658864930919,446.7332160737623,446.9378758647443
4.679999999999988,6.14427575205,4.55099792435,28.1669355239,0.16511737906,6.1836377593,0.0,3.80695471159,2.91647470315,5.59722745103,0.0580331695229,0.0251995705749,0.0,428.4093823147159,428.299519406962,428.0331613922898,426.81631959169147
4.739999999999987,6.37398119273,4.72865704287,28.5020277687,0.168633762699,6.1849000909,0.0,3.84970981585,3.00573809699,5.57250836393,0.0597284098662,0.0110498127812,0.0,437.88270293934517,436.7037467296663,437.98630668975244,438.1297540183023
4.799999999999986,6.60625663943,4.91178333852,28.835998153,0.171856746818,6.18552635976,0.0,3.89268297202,3.0986968016,5.55974343229,0.0376274302707,0.00918483117501,0.0,441.805034142905,441.65108009681404,442.39697209370627,440.5748483463287
4.859999999999984,6.84096661524,5.10031383594,29.1679774844,0.173757171353,6.18587868621,0.0,3.93090415156,3.18578278297,5.50639484357,0.0157978820916,-0.00175009372592,0.0,429.3761884899869,428.44719195667903,428.8628844836062,427.0046228833065
4.919999999999983,7.07816382404,5.29445312572,29.4988691515,0.174782131294,6.18606260981,0.0,3.9755878709,3.28550009955,5.52311472188,0.0195356677056,0.0112817337505,0.0,450.2181547403411,451.27150881397984,450.8736784511138,451.1755413075739
4.979999999999982,7.31796802812,5.49447771326,29.8301920585,0.175614903886,6.186734496,0.0,4.01775567122,3.38197888925,5.5208891077,-0.000919101854313,0.0110303159589,0.0,445.5459057439516,445.52521992223876,445.8311214698591,444.15624135759316
5.0399999999999805,7.56042046814,5.7005420877,30.1628342476,0.175435614117,6.18724640066,0.0,4.06384081101,3.48667019775,5.56685148912,-0.00748595365832,0.00299664791977,0.0,459.8586459869989,459.2215782386231,462.0487467918494,461.53068924169685
